"","C24","CCA1-OX","COL","LER","PIF4OX","PIF5OXL1","PIF5OXL2","WS","elf3","elf4","hy2-103","hy5-1","pif4","pif4pif5","pif5s1","toc1-2"
"4640",0.000123892236170827,0.000302563563103831,8.17703109700848e-05,0.000251326223279488,0.00106346003528341,0.000539238611027296,0.000263158095786445,0.000284562089068765,0.000608171615893901,8.30561026763458e-05,0.000579929195928642,0.000683993291970603,7.7153865899558e-05,NA,-9.42044859922498e-07,-5.48944780277601e-05
"4650",0.000118528649081475,0.000272951924736053,7.60571970253321e-05,0.000234438977343906,0.00104255611669085,0.000477827065515875,0.000198157334943764,0.000265743340960346,0.0005948311820867,7.09361042046708e-05,0.000549544975756375,0.000679809435279073,6.62406755966905e-05,NA,-5.47250518194006e-08,-4.84300510779524e-05
"4660",0.000112889441043223,0.000248400767888323,7.15511412840592e-05,0.000222259335246757,0.00101476060310969,0.000426847656635297,0.000140748793779016,0.000248641255912504,0.000583646087680189,5.90468670236612e-05,0.000522705793190477,0.000672861140802834,5.56283125150811e-05,NA,1.12330973048164e-06,-4.17999033868773e-05
"4670",0.000107771672991651,0.000229287304743042,6.83539379679313e-05,0.000214953220383558,0.000980013465258584,0.000386935429459962,9.16976021637142e-05,0.000233315835903625,0.000575040871441901,4.77232943767654e-05,0.0005001564134584,0.000663991075016769,4.56791642753588e-05,NA,2.63316294277213e-06,-3.52699582132736e-05
"4680",0.000104069731882683,0.000215513329434922,6.65751173081984e-05,0.00021238337205229,0.00093961609300929,0.000358002813222975,5.25329373656263e-05,0.000219682785954828,0.000569756275431644,3.7326021902526e-05,0.000482907399852581,0.000654967215382099,3.65741820216681e-05,NA,4.51568477987694e-06,-2.90772137613633e-05
"4690",0.000102509877142856,0.00020709700931309,6.62218301750163e-05,0.000214170960657297,0.000895668384109873,0.000339643669029879,2.48629410589622e-05,0.000207497328737846,0.00056817180065038,2.80644839823504e-05,0.000471387115751634,0.00064707149768065,2.84126895875160e-05,NA,6.80945848475659e-06,-2.34101180770884e-05
"4700",0.000103443253475118,0.000204211469615853,6.71616480724843e-05,0.0002195827697747,0.000850786578175207,0.000331492971326349,1.02586585433893e-05,0.000196928791270934,0.000570102855075357,1.99001380171921e-05,0.000464676118491083,0.000640968510654794,2.12807895262226e-05,NA,9.53630581400902e-06,-1.83487973909804e-05
"4710",0.000107168681922660,0.000206979875676762,6.92055803281642e-05,0.000227816063119169,0.000807315077304143,0.000333376254077686,1.01627075849815e-05,0.000188278972666542,0.000575104216772038,1.27728291119125e-05,0.00046104893202465,0.000637226589216591,1.51739171388236e-05,NA,1.27105304887217e-05,-1.39584998596433e-05
"4720",0.000113795233846544,0.000215696923288565,7.22068145846037e-05,0.000237921419187167,0.000767433688370754,0.000344863808851855,2.6003765188559e-05,0.000181512418103966,0.000582679201252101,6.63555784653122e-06,0.00045889696680031,0.000636532741239605,1.00467302742564e-05,NA,1.63402350924578e-05,-1.02776815328144e-05
"4730",0.000123063458497924,0.000231081029534212,7.59798461896378e-05,0.000248839807787461,0.000733522088607517,0.000364574878026987,5.91976141597278e-05,0.000176293975541585,0.000591930491225419,1.46605044212127e-06,0.000458698162225423,0.000638704091053221,5.84842873538809e-06,NA,2.03879626515249e-05,-7.2927642030926e-06
"4740",0.000134674942782914,0.00025387606884615,8.03088948521581e-05,0.00025965812553943,0.000707765807325134,0.000390554712133842,0.000111094486462433,0.00017239649080791,0.000601839786656555,-2.75459625210932e-06,0.000462767316769943,0.000642652737967001,2.49805817536743e-06,NA,2.47958387475936e-05,-4.98404817043895e-06
"4750",0.000148592668871605,0.000284863192363381,8.5029835007542e-05,0.000269893220004430,0.000692170785094591,0.000421490098585643,0.000183024667623653,0.00017029291732554,0.000611886129622812,-6.04210883144225e-06,0.000473977278579429,0.00057263722012255,-9.88868652747243e-08,NA,2.94940928999307e-05,-3.32076291480152e-06
"4760",0.000165222702050299,0.000324721002700829,9.00761808655441e-05,0.000279897980461180,0.000688285149023908,0.000458573756606731,0.000275992961401520,0.000170553615896666,0.000622392851264234,-8.41195935722126e-06,0.000495250462202239,0.00058891138337713,-2.03779183254292e-06,NA,3.43257639175615e-05,-2.25337210776816e-06
"4770",0.000185006793708972,0.000487632022653810,0.000122704768707308,0.000290142980121235,0.000696442534949542,0.000504381108544375,0.000390569239777954,0.000214449608305202,0.000872211991004625,2.46776726649354e-05,0.000529178918000703,0.000605099926312253,-3.41156654171621e-06,NA,3.90948166749558e-05,-1.73044653414916e-06
"4780",0.000208000548178081,0.000557452413318094,0.000130364400753103,0.00030108031929942,0.00071637902362126,0.000561044165021852,0.000527248783067401,0.000223884950939030,0.000891298695203398,3.49745811865418e-05,0.00057741761722197,0.000621264246246536,-4.31199480262918e-06,NA,4.35865501964188e-05,-1.69654610819212e-06
"4790",0.000233687044720142,0.000638856754643692,0.000138630714199985,0.000313569883705459,0.000747462491782865,0.000745137752673149,0.00068548143516599,0.000236919778311189,0.000914145103175565,4.71827234105062e-05,0.00064029943338724,0.000637242461798149,-4.82960886738007e-06,NA,4.74496895011892e-05,-2.0902839840056e-06
"4800",0.000261511535158708,0.000729790091938981,0.000147465731436025,0.000328760420622711,0.000790150516040812,0.000838431639661139,0.000863388851974741,0.000253361854979714,0.000941932021077333,6.13608659867152e-05,0.000717511860094858,0.000652725270490196,-5.03942759661926e-06,NA,5.02717517874276e-05,-2.84964049167956e-06
"4810",0.000291249843322268,0.000827957665409544,0.000156574585227825,0.000347377519672204,0.00084533358332744,0.00094537745858974,0.00105890723822040,0.000272971079999881,0.000974988335456171,7.74742637283505e-05,0.000807228373771019,0.000667925134037484,-5.00948247478342e-06,NA,5.17061707732085e-05,-3.90670291388125e-06
"4820",0.000323107217765988,0.000930976954025837,0.000165542679074539,0.000369583458635211,0.000912992637313577,0.00122274949024283,0.00126778264471394,0.000295034032167351,0.00101270379235016,9.52795341902917e-05,0.000906029432985087,0.000683223185692331,-4.80597201130214e-06,NA,5.18956900938929e-05,-5.18590325623982e-06
"4830",0.000357282943627788,0.00103702653110391,0.000174058554724253,0.000395435492672203,0.000991573936499069,0.00137101698348377,0.00148298860757973,0.000318520196670818,0.00105456655796502,0.000114503442570847,0.00100987273782212,0.000698788346856223,-4.47796259579413e-06,NA,5.1202367283385e-05,-6.61064871103009e-06
"4840",0.000392955304821857,0.00114438892599733,0.000182100532327684,0.00042444773839851,0.00107875857204896,0.00152261341311434,0.00169719220613833,0.000342103394337687,0.00110071577028770,0.000134676447524289,0.00111328711172212,0.000713668736523122,-4.06680872706076e-06,NA,4.99657861230575e-05,-8.08922999974675e-06
"4850",0.000428139224905599,0.00125056060143182,0.000190089096797441,0.000456011485902918,0.00117114107822627,0.00166958240551257,0.00190284051839722,0.000365189387538717,0.00115035240074492,0.000154947751193749,0.00121056838053088,0.000726281532313444,-3.61224039289531e-06,NA,4.83517968589726e-05,-9.51271366977858e-06
"4860",0.000460821060100499,0.00135205184146804,0.000198381792527807,0.000489475535988412,0.00126449697632732,0.00180318690064150,0.00209356427277732,0.000387349198225545,0.00120242452065552,0.000174426814463571,0.00129659855940356,0.000735183545427603,-3.14039814990673e-06,NA,4.64483841289925e-05,-1.07700273125929e-05
"4870",0.000489785709130962,0.00144521128094111,0.000206965228683094,0.000523449421723925,0.00135481442556838,0.00191793065074099,0.00226357710617937,0.000407946739956762,0.00125641452099902,0.000192537429335717,0.00136848612490197,0.00073991750420637,-2.67130711750264e-06,NA,4.43219749676565e-05,-1.17224533423863e-05
"4880",0.000514616613224313,0.00152571332904272,0.000215511304359529,0.000555049341219321,0.00144044418963448,0.00201495884591541,0.00241170415928794,0.000426494333621876,0.00131273973933546,0.000209236200874603,0.00142341087072705,0.00073837850524436,-2.2238551877548e-06,NA,4.18823901704746e-05,-1.2203628996085e-05
"4890",0.0005349185556102,0.00158895886821612,0.000223772403004976,0.000581246686206392,0.00152094410673643,0.00209769082896116,0.00253915457979894,0.000442473617042351,0.00137164993364952,0.000224538493658169,0.00145865471171736,0.000727547730646065,-1.80816833934223e-06,NA,3.89692602552769e-05,-1.20440664688562e-05
"4900",0.000550050413540828,0.00163105977706226,0.000231692663422435,0.000601500595931406,0.0015957618099512,0.00216882771314638,0.00264690215443328,0.000455246724046738,0.00143255775517049,0.000238841289545761,0.00147496516715322,0.000705483394969286,-1.43043048410481e-06,NA,3.54579691872691e-05,-1.10389271385041e-05
"4910",0.000559155249536158,0.00165291360676279,0.000239160590387865,0.000617198552750881,0.00166251478787652,0.00223101550532858,0.00273486636451253,0.000464402049755161,0.00149431593219694,0.000253107379340702,0.00147484175045110,0.000674065233129201,-1.09617196542086e-06,NA,3.14905892068041e-05,-8.95234740628252e-06
"4920",0.000561528153091824,0.00165798052738325,0.000245909766490662,0.00062984465513328,0.00171688961568474,0.00228760979168125,0.00280342983481453,0.000469979283947856,0.00155554820460179,0.000268329488647744,0.00146095426131733,0.000636594323537738,-8.06335709559143e-07,NA,2.73287233687006e-05,-5.54582506551615e-06
"4930",0.000558848618739468,0.00164965491068072,0.000251891904558848,0.00064019779959992,0.00175412746287087,0.00234122180985247,0.00285298896938373,0.000472971266890539,0.00161448805478602,0.000284884073119864,0.00143591691353324,0.0005962273829116,-5.59801317368391e-07,NA,2.32223118360703e-05,-5.57136794560009e-07
"4940",0.000554631660729044,0.00163103444991980,0.000257306243795646,0.000648483750710753,0.00177094881335769,0.00239083325812402,0.00288150615192942,0.000473892460460701,0.00166948002868036,0.000302347031945362,0.00140203519844240,0.000555017311050831,-3.55157845079827e-07,NA,1.93309314639928e-05,6.29420128950648e-06
"4950",0.000552295326760646,0.00160526660968571,0.000262522138544989,0.000655004919349953,0.00176845224936222,0.00243315309732099,0.00288509756948115,0.000473047103180214,0.00171946994002781,0.000320207895849903,0.00136128896769697,0.000514540196350529,-1.89280507397715e-07,NA,1.57736579436275e-05,1.52867631111137e-05
"4960",0.000553475957455316,0.00157564016250744,0.000267733712550989,0.000660653663381618,0.00174971604057980,0.00246502299436518,0.00286005464670754,0.000470544731240895,0.00176446131914207,0.000336988115939818,0.00131500677211924,0.000475996822571204,-5.82741442731623e-08,NA,1.26624434419994e-05,2.66697161183906e-05
"4970",0.000558608197669074,0.00154436355896624,0.000272826830672526,0.000666535489935773,0.00171850409380924,0.00248665542329245,0.00280582567965199,0.000466843096484391,0.00180513575215874,0.000350106083476692,0.00126597923400837,0.000440840329408047,4.18237420874163e-08,NA,1.00580040612687e-05,4.06723941748947e-05
"4980",0.000568068169861669,0.00151222111452263,0.000277532066653563,0.000673544087624,0.00167756330615073,0.00250088469186754,0.00272414902050850,0.000462758308319964,0.00184178357517971,0.000357044195684233,0.00121704251474736,0.000410300169028098,1.15067144751547e-07,NA,7.9980915332632e-06,5.75090168716625e-05
"4990",0.000581860218957626,0.00147973744666667,0.000281657698404584,0.000909188395433526,0.00162912168137977,0.00251010106930878,0.00261692568729968,0.000458995532839463,0.00187322273245858,0.000358137130415521,0.00116932725282728,0.000389750925069070,1.65550652717173e-07,NA,6.51682782203595e-06,7.72416053057659e-05
"5000",0.000599769361084211,0.00144833494540899,0.000285350875621878,0.000920128344047629,0.00157561071251036,0.00251351549084497,0.00248969119881708,0.000455335724445462,0.00189720523788082,0.000356571846153004,0.00112412827121214,0.000357973716921193,1.97326369335701e-07,NA,5.62230848982083e-06,9.98423916293759e-05
"5010",0.000621495133102428,0.00142090959516145,0.000288893913201709,0.00101043633360466,0.00151848853166378,0.00250820876818564,0.00235285375571006,0.000451113130066646,0.00191083114503739,0.0003555692217936,0.000958086526100432,0.000469031114654565,2.13837761828835e-07,NA,5.31096376324087e-06,0.000125240266148778
"5020",0.000646017758844224,0.00139972725503542,0.000292251007191892,0.00101027449578821,0.00145863173188013,0.00249190595005131,0.00221709249311497,0.000445553209923821,0.00191243631213698,0.00035669403123958,0.000935225212688016,0.000485426939016928,2.18254092623754e-07,NA,5.57672791430357e-06,0.000152996985304742
"5030",0.000671947092454247,0.00138299549734426,0.000294954062548349,0.00100869594626426,0.00139651235496356,0.00246321057647690,0.00208997699380418,0.000438822120371032,0.00190245952237254,0.000360057599153423,0.000920410111284269,0.00050333517870376,2.13666729315259e-07,NA,6.39549466874707e-06,0.000182485270654087
"5040",0.000697907121507043,0.00136695136954469,0.000296200182468853,0.00100628579472139,0.00133313815500567,0.00242077806219009,0.00197525855963741,0.000431410413729183,0.0018824313093805,0.000365747409517967,0.000911779749430946,0.000520179691770034,2.02415911961475e-07,NA,7.73507175178133e-06,0.000212984684990745
"5050",0.000722648910469671,0.00134856539664081,0.000295263219759285,0.00100433150982163,0.00126988495914305,0.0023640020809314,0.00187632416445997,0.000424177279569965,0.00185526907070694,0.000374232552100196,0.000907617564211806,0.000531677848660536,1.86503741564549e-07,NA,9.55951681177286e-06,0.000243097835791463
"5060",0.00074498048004854,0.00132751697247165,0.000291882317801275,0.00100331631764132,0.00120847615925807,0.00229501275285296,0.00179562041497782,0.000418072783403042,0.00182440954620626,0.000386275877555385,0.00090623478512518,0.000533235398353032,1.67858820891910e-07,NA,1.18054536292943e-05,0.000271123917156157
"5070",0.000763590052032238,0.00130389970407978,0.000286352412565857,0.00100321442729399,0.00115116817405667,0.00221747642072586,0.00173517213597064,0.000413780255242431,0.00179456136197301,0.00040262822291985,0.000906389660336527,0.00052199182645601,1.47784137804241e-07,NA,1.43972099341269e-05,0.000295575678578805
"5080",0.000776408222516923,0.00127772443549456,0.000279210139595335,0.00100302582559219,0.00110030831936950,0.00213456013351772,0.0016969373464257,0.000411348835768028,0.00177006466659525,0.000423798590672764,0.000907989623325156,0.000499543668854862,1.27301132586261e-07,NA,1.72547568583539e-05,0.00031632243361873
"5090",0.000781070880711079,0.00124991403266985,0.000270781354206973,0.00100173220033729,0.00105757923449777,0.00204897304281542,0.00168072661593447,0.000409729661625322,0.00175326551185703,0.000450132874796643,0.00091112751941074,0.00046819191698908,1.07377688263593e-07,NA,2.02662960378393e-05,0.000333761182234527
"5100",0.00077570398695475,0.00122247284476715,0.000261188810416737,0.000998001456443473,0.00102374230986424,0.00196360917445516,0.00168387031400924,0.000407408583818181,0.00174538568074364,0.000481931204424806,0.000916593754104759,0.000429836407108613,8.85626030526618e-08,NA,2.33057898701123e-05,0.000348057816124376
"5110",0.000761087757068814,0.00119754583820926,0.000250611498031891,0.000988915731798615,0.000999113565957931,0.00188242363390783,0.00170340748164708,0.000403185955559164,0.00174645045658720,0.000519052792088302,0.000926735081837178,0.000385481945252750,7.12161177205534e-08,NA,2.62360856953777e-05,0.0003581218230525
"5120",0.00073889568534817,0.00117708207985474,0.000239397400513502,0.000970417563277306,0.000983352007491941,0.00180915611223694,0.00173359641674508,0.000397061096715292,0.00175646423087937,0.000561096733181176,0.000944098460341345,0.000429686800100006,5.56664378505049e-08,NA,2.88383799737875e-05,0.000362439853344532
"5130",0.000710848855861797,0.00116253589774948,0.000227918295739192,0.000939893911955062,0.000975767203687307,0.00174626824430083,0.00176542011668717,0.000389539537315685,0.00177381577071466,0.000607696688086408,0.000969974757789374,0.000399851085585618,4.20121773836887e-08,NA,3.08572729796358e-05,0.000360140148275847
"5140",0.000678886437315398,0.00115527761724688,0.000216278268530795,0.000899187805575569,0.000975514628490984,0.00169445156089957,0.00179000791251231,0.000381069111715365,0.00179544384621297,0.000658816422230637,0.00100321532956916,0.000367164766266797,3.02486787793259e-08,NA,3.20842411742308e-05,0.000353334766515269
"5150",0.000645010917722205,0.00115512976233498,0.000204358326803085,0.000852139048598387,0.000981270102866403,0.00165072256320521,0.00180575008316633,0.00037215437858166,0.00181837400004932,0.000714589670020431,0.00104239381926657,0.000334675010591229,2.03561304027553e-08,NA,3.2658481136945e-05,0.000345002096675825
"5160",0.000611039695758653,0.00116061999966552,0.000192123276447472,0.000802409707048408,0.000991731439079245,0.00161074696052278,0.00181845940915212,0.000363146791377802,0.00183987338573740,0.000774968892429275,0.00108628291700464,0.000304283454752852,1.22208284658257e-08,NA,3.28750386335584e-05,0.000337793575433994
"5170",0.000578049785393362,0.00116999310856582,0.000179856343036564,0.000752264064469217,0.0010060560933348,0.00156994051984944,0.00183421914639163,0.000354444759556620,0.00185749341046667,0.000838556444836228,0.00113399271060290,0.000275949978262717,5.68685731313254e-09,NA,3.30145114743479e-05,0.000333052457374172
"5180",0.00054693309069397,0.00118281776510883,0.000168100340773545,0.000702978896836584,0.00102528337538778,0.00152672322596511,0.00185536207731810,0.000346078838922025,0.00186879282667313,0.000903349561296854,0.00118466999497052,0.000249457948052599,5.93931449869506e-10,NA,3.32452849497711e-05,0.000331794912286618
"5190",0.000518454472368457,0.00120063750686901,0.000157356926769998,0.000655064213892937,0.00105010001847045,0.00148229468589229,0.00187976682644454,0.00033847570394532,0.00187375090666208,0.000967692494919577,0.00123767643702671,0.000225208727270475,-3.23232180648009e-09,NA,3.36854503753659e-05,0.000334673577254195
"5200",0.000492941227828298,0.00122496569023069,0.000148043175951034,0.000609223416032703,0.00108045948615837,0.00143966586174087,0.00190486903039327,0.000332095070216362,0.00187430375705512,0.00103213719782239,0.00129269228597468,0.000204519957764220,-5.97258670041781e-09,NA,3.44373495980972e-05,0.000341089008414533
"5210",0.000470626507634244,0.00125547798781514,0.000140451033704666,0.000567148709042818,0.0011148758416302,0.00140289212860215,0.00192740387372078,0.000326895272929119,0.00187249378582712,0.00109809438933586,0.00134939240952321,0.000188771636152749,-7.80633621791704e-09,NA,3.54886794009367e-05,0.000350172905695432
"5220",0.000451725257733649,0.00129035025604450,0.000134721544813301,0.000530193483020985,0.00115157629034895,0.00137513222519956,0.00194489527239763,0.000322326078072061,0.00186922446484209,0.00116675233433020,0.00140624023783746,0.000178885268280667,-8.89032897812375e-09,NA,3.67757523197836e-05,0.000361726261209415
"5230",0.000436398331541373,0.00132771759992706,0.000130799166257990,0.000498536553745728,0.00118890466318095,0.00135825273195268,0.00195525951505402,0.000317564081616997,0.00186503982941257,0.00123808569077666,0.00146012550086515,0.000175186764260032,-9.37108628818893e-09,NA,3.82175588689945e-05,0.000377538777758062
"5240",0.000424795217923691,0.00136561818139729,0.000128557949954619,0.000471778152917261,0.00122522429358043,0.00135132325656530,0.00195892192154282,0.000311835101957617,0.00186052778413564,0.00131166068236929,0.00150792093802939,0.000177947182581953,-9.39188528399345e-09,NA,3.96068603517855e-05,0.000399766573887638
"5250",0.000416456349404336,0.00140200032018165,0.000127799207497376,0.000448747273262802,0.00125810208001131,0.00135233457300321,0.00195770151247082,0.000304853305739935,0.00185539887298365,0.00138650694735762,0.0015490967414716,0.000186994367363363,-9.06351340327882e-09,NA,4.06798417733739e-05,0.000430000224817493
"5260",0.000409356410462006,0.00143494331089475,0.000128259764432566,0.000427517817782818,0.00128459284819972,0.00135901741663004,0.00195340596201936,0.000296700181673986,0.00184948667108928,0.00145916132029800,0.00158608272125613,0.000201651150562071,-8.4821307366303e-09,NA,4.1204783711028e-05,0.000468376419982277
"5270",0.000401224994666187,0.00146390650680403,0.000129513057541896,0.000406283519248253,0.00130132253641089,0.00136802001135293,0.00194804397688866,0.000287477685932115,0.00184312064262398,0.00152543686810296,0.00162142952358407,0.000221140202990203,-7.74060316004435e-09,NA,4.1189145426964e-05,0.000514797624199314
"5280",0.000390437637851532,0.00148929459342463,0.000131181850566612,0.000385346852123341,0.00130691500761102,0.00137531012085041,0.00194361676014381,0.000277030263782005,0.00183696028476729,0.00158177933846506,0.00165676396521064,0.000243012358043992,-6.90322729260506e-09,NA,4.07475867831987e-05,0.000568357606492579
"5290",0.000376811058359424,0.00151128963396454,0.000132999318825422,0.000366840721942338,0.00130110464564969,0.0013766373520064,0.00194199598530204,0.000265244839684347,0.00183137695571978,0.00162716551494103,0.00169278903344525,0.000263146611703782,-6.02144203846354e-09,NA,3.99893533332373e-05,0.00062634582876219
"5300",0.000360360349841606,0.00152860794837164,0.000134784649316096,0.000352781772211461,0.00128416724953887,0.00136996514294325,0.00194406413954015,0.000253015486477171,0.00182635975977817,0.00166120487703287,0.00173009064411887,0.000277484720511094,-5.14418261815607e-09,NA,3.89799383483965e-05,0.000685797686409134
"5310",0.000341508844440428,0.00153925620056294,0.00013638240311606,0.000344277875873627,0.00125633845904057,0.00135534228659992,0.00195066450692652,0.000241373913874804,0.00182228428841748,0.00168292352091159,0.00176784101346478,0.000284458323966045,-4.30048989855065e-09,NA,3.77652252004362e-05,0.000742546812514063
"5320",0.000321472734176685,0.00154168850142748,0.000137772452941334,0.000341492566439748,0.00121803903594267,0.00133414875681088,0.00196276916836439,0.000231206549696346,0.00181992437251974,0.00168933825132095,0.00180397165099037,0.000284684260275991,-3.51045338939065e-09,NA,3.63737256135059e-05,0.000790092838956976
"5330",0.000301558598386322,0.00153635088687858,0.000138890467789134,0.000344474952821534,0.00117135962764685,0.00130994287217606,0.00198083126665192,0.000223217080503173,0.00182018730020049,0.00167703513883336,0.00183635626956563,0.000278833342886513,-2.79260579669393e-09,NA,3.47062476112998e-05,0.000821695794076511
"5340",0.000283018298216756,0.00152429367730095,0.000139453814132669,0.000353062390927445,0.00111972284214422,0.00128681831804225,0.00200369691973855,0.000218322198042843,0.00182312118784989,0.00164462437595751,0.00186263403572261,0.000267273962691643,-2.15410922039749e-09,NA,3.26063620420838e-05,0.000832825272360077
"5350",0.000267010943687796,0.0015064206216668,0.000139064122241056,0.000366821047799279,0.00106676641614087,0.00126842855041772,0.00202992559459529,0.000217459403715076,0.00182773296470469,0.00159673055821244,0.001880263561758,0.000250141705106377,-1.59701091502775e-09,NA,2.99486358708717e-05,0.000822696236285884
"5360",0.000254678924990666,0.00148377839898784,0.000137641347159150,0.000385275949813476,0.00101512063855062,0.00125677380479359,0.00205750914186117,0.000220961364248209,0.00183296055693041,0.00153908742772332,0.00188675815601817,0.000227644111430887,-1.12258021335066e-09,NA,2.68387121085479e-05,0.000790943208889776
"5370",0.000246751675838043,0.00145797826199404,0.000135412952651367,0.00040805221206689,0.000965556861784283,0.00125292147035688,0.00208486064059082,0.000228766697569343,0.00183857264681970,0.00147616747910731,0.00188036441592228,0.000200951906346370,-7.27076772957282e-10,NA,2.34858027338104e-05,0.000740231071197424
"5380",0.000243346355602804,0.00143091999581624,0.000132598130444444,0.000434690494113312,0.000918110996518229,0.00125781019608931,0.00211051967644134,0.000240619898843616,0.00184459212469632,0.00140920082088040,0.00185982351534583,0.000171885446229104,-4.04507675236341e-10,NA,2.00890837609108e-05,0.000677717696920088
